|    dbID |                scl |
|      70 |    -0.911326832459 |
|      98 |     -1.15205846987 |
|     233 |     -1.61634045493 |
|    1018 |     -1.93533301407 |
|    1310 |    0.0711459056185 |
|    1327 |    -0.745872533359 |
|    1540 |      2.02098397533 |
|    1580 |    -0.566095754357 |
|    2113 |    -0.305023815059 |
|    2306 |    -0.774189269908 |
|    2401 |      1.18139032079 |
|    2670 |    -0.677661585546 |
|    2764 |     0.573316851549 |
|    2860 |     0.223990248718 |
|    2866 |      1.53483078275 |
|    2867 |    -0.686786369686 |
|    2953 |    -0.272540953213 |
|    3035 |       2.7861616845 |
|    4370 |    0.0668975972225 |
|    4600 |     -1.56024404164 |
|    4671 |     -1.87717533207 |
|    5036 |     0.088709675259 |
|    5158 |    -0.259955942023 |
|    5429 |     0.178796044259 |
|    5524 |    -0.279326769212 |
|    5626 |     0.177881844925 |
|    5871 |     -2.22315137835 |
|    5993 |   -0.0676184223242 |
|    6433 |      1.34886499442 |
|    7001 |      2.83877033882 |
|    7838 |    -0.336743661053 |
|    8029 |    -0.233175897813 |
|    8442 |     0.258984125903 |
|    9321 |     0.064060975199 |
|    9330 |     0.158041622702 |
|    9746 |    -0.219658693774 |
|    9836 |    -0.819466350998 |
|    9837 |    -0.183162000781 |
|    9872 |    -0.568101909236 |
|   10408 |     -2.03721166807 |
|   10579 |      2.78758043279 |
|   11021 |     0.141579005089 |
|   11906 |     0.115193158731 |
|   12291 |      1.08626019734 |
|   12317 |       1.9504983859 |
|   12417 |    -0.314540791021 |
|   12529 |    -0.228780753597 |
|   13318 |      1.34206500251 |
|   14323 |     -2.72206996149 |
|   14706 |      2.79811026192 |
|   15195 |    -0.186258292275 |
|   16378 |     0.723004707275 |
|   16411 |    -0.470084835241 |
|   16898 |     -2.38608440068 |
|   17732 |     0.889658624146 |
|   18344 |    -0.669550656672 |
|   18562 |      1.65907775453 |
|   18714 |     0.845688048431 |
|   18787 |     0.852422182631 |
|   18792 |     0.597833727896 |
|   18822 |       0.2930990215 |
|   19055 |    -0.746253378816 |
|   19608 |     0.476060859504 |
|   20511 |      1.44994725903 |
|   20535 |     0.491074027112 |
|   20766 |      2.97547875685 |
|   20907 |    -0.431753475001 |
|   21200 |      1.02064021265 |
|   21530 |    -0.648029935881 |
|   21665 |     -1.19141825946 |
|   21996 |      1.30387642005 |
|   22275 |     -0.27689991014 |
|   22611 |     0.173401493626 |
|   23309 |     0.584048824692 |
|   23343 |     -1.28241151306 |
|   23517 |     0.466898176804 |
|   23705 |     0.366078751956 |
|   23730 |      1.04632991619 |
|   23906 |     -0.45465391173 |
|   24562 |      0.55560979951 |
|   24624 |     -0.53478619157 |
|   24646 |     -1.44943070022 |
|   25070 |      1.73174928239 |
|   25205 |      0.38700343956 |
|   25378 |      1.21296499653 |
|   25458 |    -0.552715890445 |
|   25512 |     0.513791672477 |
|   25552 |     0.796390418582 |
|   25819 |      -2.6823123555 |
|   26043 |    -0.713164245402 |
|   26332 |  -0.00660000196898 |
|   26531 |   -0.0291423607417 |
|   26626 |   -0.0160495175084 |
|   27945 |    -0.398096914353 |
|   28295 |    -0.664378362229 |
|   28985 |     0.554350191575 |
|   29973 |     0.504472768096 |
|   30200 |    -0.593211977653 |
|   30279 |     -2.91710794148 |
|   30345 |     -0.13490457256 |
|   30481 |    -0.378379725831 |
|   30691 |    -0.135937164313 |
|   31001 |    -0.751542238684 |
|   31440 |     0.858817312474 |
|   32184 |     -1.21027680921 |
|   32374 |     -1.37161584635 |
|   32817 |      1.17792392807 |
|   33348 |     -2.31562274909 |
|   33734 |     0.843047992111 |
|   34544 |     0.136488363326 |
|   34752 |     0.108306840633 |
|   34980 |     -3.12770840601 |
|   35034 |     0.297357717989 |
|   35149 |     0.815713961315 |
|   36047 |    -0.414070381012 |
|   36155 |      1.21998582081 |
|   36251 |      -3.1194010209 |
|   36457 |      1.13953955624 |
|   36689 |   -0.0244596012829 |
|   37210 |    -0.739290432719 |
|   37629 |     -1.75964196706 |
|   37675 |    -0.681359352384 |
|   37750 |     0.086473309413 |
|   37908 |      0.35517965898 |
|   37929 |     0.308069660705 |
|   38378 |     0.699253857086 |
|   38814 |     0.902058376743 |
|   39631 |     -2.96157480039 |
|   40212 |    -0.586947497271 |
|   41036 |    -0.546142746575 |
|   41060 |      2.02770742266 |
|   41684 |     -1.01221475119 |
|   41863 |     -1.93542337609 |
|   42386 |      1.66429105506 |
|   42433 |     0.749240661519 |
|   42444 |    -0.259575313236 |
|   42641 |     -2.20789678468 |
|   42942 |     0.463622484767 |
|   43198 |     -2.36491365299 |
|   43590 |    0.0654103655257 |
|   44039 |      1.04691403441 |
|   44321 |     0.564867144442 |
|   44617 |    -0.210496723397 |
|   45027 |     0.173270221731 |
|   45415 |      1.22423673844 |
|   45600 |     0.892291662669 |
|   45836 |     -4.16435832097 |
|   46357 |      1.46762419144 |
|   46359 |    -0.493697416629 |
|   46915 |      1.31448539867 |
|   47417 |    -0.851338632711 |
|   48090 |     -0.52164182839 |
|   49023 |     -0.53976884642 |
|   49159 |    -0.311740533951 |
|   49422 |     -1.69572610102 |
|   50026 |     0.545811306796 |
|   50066 |     0.469359312628 |
|   50183 |     0.987814342765 |
|   50411 |     0.955643105488 |
|   50504 |    -0.536990297769 |
|   50598 |        0.274314495 |
|   51135 |    -0.639484258224 |
|   51217 |     0.370726151599 |
|   51380 |    -0.137563466509 |
|   51476 |      1.06964441387 |
|   51852 |     -1.05617698596 |
|   51944 |     0.660841356193 |
|   51980 |     -1.64432353146 |
|   52721 |     -2.90476311927 |
|   52766 |    -0.723241811508 |
|   53132 |       0.8710415267 |
|   54008 |     0.129973808109 |
|   54088 |      1.15134698718 |
|   54554 |    -0.393163246954 |
|   54929 |     0.374736167847 |
|   55571 |    -0.855532317872 |
|   56217 |     -1.16897355372 |
|   56423 |     -2.33696630368 |
|   56486 |    -0.492835999465 |
|   57317 |     0.335461127133 |
|   57324 |     0.163972222595 |
|   57383 |     0.791702524898 |
|   57676 |     -0.24837192402 |
|   57957 |     0.143756116517 |
|   58172 |     0.879690110486 |
|   58697 |     -1.96631784069 |
|   59177 |    -0.191267498914 |
|   59644 |     -4.05007283276 |
|   59850 |     -2.42039113825 |
|   61001 |       1.2386299063 |
|   61062 |     0.421560692425 |
|   62620 |     -0.38862632139 |
|   62907 |      1.57787533821 |
|   63007 |     0.754070918212 |
|   63081 |     -1.84960270414 |
|   63307 |    -0.998559601535 |
|   63404 |     0.423746272302 |
|   63511 |   0.00762151030632 |
|   63621 |     0.289295674749 |
|   64133 |     0.136424979606 |
|   64539 |    -0.277774553211 |
|   65639 |     -2.00384432834 |
|   65793 |    -0.304744316046 |
|   65869 |      -3.0536340149 |
|   66246 |     -2.37630724103 |
|   66260 |     0.882941367753 |
|   66311 |     0.255877097384 |
|   66533 |      1.85155220729 |
|   66552 |     0.977516379168 |
|   66572 |     -4.57243320333 |
|   67239 |    -0.491859161741 |
|   67243 |     0.897709551865 |
|   68390 |    -0.280718591608 |
|   68411 |      3.94012778109 |
|   68557 |     0.208682042097 |
|   68572 |     0.474202380211 |
|   68664 |    -0.190528439565 |
|   68983 |     0.487718366472 |
|   69026 |    0.0346002984577 |
|   69061 |     0.492823431418 |
|   69091 |      -1.6959006163 |
|   69726 |    -0.637317956754 |
|   69758 |    -0.627428581564 |
|   69766 |   -0.0155686542447 |
|   69839 |     0.809446365262 |
|   70553 |     -0.59823087051 |
|   70861 |    -0.903645499226 |
|   71013 |   -0.0383750309094 |
|   71115 |      1.84170115276 |
|   71209 |    -0.105329504302 |
|   71555 |     -1.68042548842 |
|   72173 |     0.479007359318 |
|   72303 |   -0.0728858927725 |
|   72452 |     0.462326116505 |
|   72465 |     0.381986525325 |
|   72837 |     -2.71121728567 |
|   72931 |       0.1471747753 |
|   72937 |     0.157895079511 |
|   73403 |     0.833840311908 |
|   73692 |      0.33853664879 |
|   74173 |     0.521052152561 |
|   74302 |     -2.92775328454 |
|   74740 |      3.33132228196 |
|   75080 |     0.151840247348 |
|   75911 |     -2.21659586029 |
|   75987 |    -0.248204470605 |
|   76303 |    -0.345511986453 |
|   76601 |    0.0974654624563 |
|   77219 |     -1.49209807927 |
|   77441 |     -1.69827994226 |
|   77601 |   -0.0233129459795 |
|   78206 |     0.825189110615 |
|   78621 |    -0.302116531681 |
|   78713 |      2.88599388205 |
|   79006 |      1.38039819694 |
|   79566 |    -0.806674301997 |
|   79609 |    -0.252044514739 |
|   79963 |      0.81771889213 |
|   80524 |     -1.56255259395 |
|   80641 |      1.52346364943 |
|   81005 |      1.52237622888 |
|   81061 |    -0.896583833418 |
|   81140 |       1.7970599043 |
|   82001 |    0.0600677093407 |
|   82447 |      1.12319919296 |
|   82552 |     -1.96328041896 |
|   82616 |     0.584882598249 |
|   82957 |      0.98664079865 |
|   83042 |   -0.0993415555093 |
|   83252 |     0.536719818609 |
|   83360 |     0.136413236651 |
|   83436 |     0.833115957654 |
|   83896 |      1.60212851903 |
|   84284 |     -1.08954704322 |
|   84414 |     -1.64458737124 |
|   84783 |      0.34008082851 |
|   85167 |    -0.167856260673 |
|   85843 |    -0.185566094988 |
|   85979 |     0.310831943309 |
|   86168 |    -0.399069471683 |
|   86234 |     0.210914944639 |
|   86582 |    -0.357882152184 |
|   87638 |    -0.236129659238 |
|   87740 |      1.04325613429 |
|   87776 |     0.139898905783 |
|   88077 |     0.486144023699 |
|   88302 |      0.77947816388 |
|   88455 |     -0.79861188086 |
|   88587 |     -1.04244332114 |
|   88738 |    -0.555422337543 |
|   88853 |      1.01969734958 |
|   89008 |     0.161166391734 |
|   89200 |     0.452201205333 |
|   90848 |    -0.695071199535 |
|   90959 |     -1.03242838712 |
|   91361 |     -1.25888096026 |
|   91514 |     0.634914817319 |
|   91788 |     -3.30201196589 |
|   91794 |     0.420860771751 |
|   92171 |     0.756689754315 |
|   92315 |     -1.23527847285 |
|   92483 |     -3.18038416609 |
|   92997 |    -0.437670054217 |
|   93235 |    -0.678027872779 |
|   93336 |     -1.38204622831 |
|   93960 |      0.63920182824 |
|   94538 |     0.341373956567 |
|   95334 |    -0.256826680066 |
|   96715 |      1.53894128571 |
|   97530 |    -0.807562345777 |
|   97612 |      1.40767191706 |
|   97938 |    -0.623842889992 |
|   99212 |    -0.420105952327 |
|   99273 |     -1.07080961639 |
|   99516 |     -0.50958205886 |
|   99669 |     0.701084057883 |
|  100286 |      0.24609429604 |
|  100520 |      2.55485947815 |
|  100539 |      2.56128609472 |
|  100759 |    -0.939428636396 |
|  100801 |      1.88578925225 |
|  101129 | -0.000345552553504 |
|  101690 |    -0.696837743868 |
|  101718 |      1.24090841256 |
|  101818 |     -1.01370566351 |
|  101965 |     0.466023263118 |
|  102187 |     -3.94271021595 |
|  103425 |      1.28162986564 |
|  103455 |     0.943593776249 |
|  103646 |    -0.667468469252 |
|  103913 |     -1.30818685986 |
|  103979 |     -2.15366136603 |
|  104193 |      0.42841762823 |
|  104392 |     0.450213568343 |
|  104744 |    -0.854028227929 |
|  104962 |      1.48089958145 |
|  105857 |    -0.239813227067 |
|  106285 |    -0.204896078319 |
|  106325 |    -0.866271594725 |
|  106501 |   -0.0168898948462 |
|  106565 |     0.863471258201 |
|  106691 |      1.00310341174 |
|  106772 |     -0.71089425596 |
|  106913 |     -0.66450739323 |
|  107313 |     0.259230891798 |
|  107687 |    -0.777894816224 |
|  107867 |    -0.663460807253 |
|  108155 |    -0.890815129884 |
|  108734 |    -0.458319904502 |
|  109176 |     0.407319263863 |
|  109511 |    -0.343845608406 |
|  109616 |    -0.459072193524 |
|  109828 |     -0.84300306567 |
|  110814 |    -0.142626008071 |
|  111226 |     -0.17483960453 |
|  111304 |    -0.875062423811 |
|  111332 |    -0.777418371711 |
|  111809 |     0.738267860228 |
|  111817 |     0.168313069834 |
|  112497 |  0.000956063073652 |
|  113067 |    -0.524111198259 |
|  113139 |    -0.421919843874 |
|  113426 |      1.12507855145 |
|  113577 |     0.215077389598 |
|  113761 |     -2.58623323705 |
|  114012 |      1.53415183372 |
|  114109 |      0.71329995902 |
|  114191 |     0.447895358372 |
|  114499 |    -0.231963245173 |
|  114502 |      1.15584146338 |
|  114724 |     0.255980310805 |
|  114767 |     0.247152026757 |
|  114880 |      2.19805795321 |
|  115002 |    -0.449754581423 |
|  115016 |      2.17161037984 |
|  117163 |     -1.91318091305 |
|  117411 |     0.231981281844 |
