|    dbID |                scl |
|      70 |     -1.48932514193 |
|      98 |       -1.679218354 |
|     233 |    -0.594724867057 |
|    1018 |     -1.81657627446 |
|    1310 |      0.81207548138 |
|    1327 |    -0.444118175241 |
|    1540 |      1.54920934351 |
|    1580 |     -1.04115831007 |
|    2113 |    -0.458591981002 |
|    2306 |    -0.618383116001 |
|    2401 |      1.38835252384 |
|    2670 |   -0.0972378761889 |
|    2764 |    -0.702536713197 |
|    2860 |      0.20469891844 |
|    2866 |    -0.388947212612 |
|    2867 |    -0.858450524329 |
|    2953 |     -1.12814580071 |
|    3035 |     0.475522453738 |
|    4370 |    -0.804805615645 |
|    4600 |    -0.225844691454 |
|    4671 |     -2.40043190255 |
|    5036 |    -0.302528355528 |
|    5158 |    -0.474933824522 |
|    5429 |    -0.156848993685 |
|    5524 |    -0.202265505294 |
|    5626 |    -0.317320059438 |
|    5871 |     -2.23659822583 |
|    5993 |    -0.139493770059 |
|    6433 |     0.183835760037 |
|    7001 |      1.48056114484 |
|    7838 |    -0.497106302232 |
|    8029 |    -0.590750561827 |
|    8442 |     0.301200050612 |
|    9321 |    -0.925467875827 |
|    9330 |    -0.671904234246 |
|    9746 |    -0.571572453271 |
|    9836 |    -0.967475587332 |
|    9837 |     -1.46698888939 |
|    9872 |     -1.23428562085 |
|   10408 |     -2.46594503819 |
|   10579 |      1.48754270747 |
|   11021 |   -0.0161996354205 |
|   11906 |     0.216460452939 |
|   12291 |     0.381836734529 |
|   12317 |      1.41639839274 |
|   12417 |    -0.553155082047 |
|   12529 |   -0.0362386913131 |
|   13318 |     0.798896976593 |
|   14323 |     -2.18434006055 |
|   14706 |       1.9404998406 |
|   15195 |    -0.843634473907 |
|   16378 |     -1.06172326159 |
|   16411 |     -1.59291898596 |
|   16898 |      -1.5666964419 |
|   17732 |     0.130257739373 |
|   18344 |     -1.37709614837 |
|   18562 |     0.841573126758 |
|   18714 |     0.292739958983 |
|   18787 |     0.373669349327 |
|   18792 |     0.121476165518 |
|   18822 |    -0.118240242801 |
|   19055 |     -1.07231730694 |
|   19608 |    -0.176403878559 |
|   20511 |     -0.71866732161 |
|   20535 |     0.496263865662 |
|   20766 |      1.57167643971 |
|   20907 |     -1.14509710481 |
|   21200 |     0.864821334942 |
|   21530 |    -0.509710966602 |
|   21665 |     -1.24468110649 |
|   21996 |      1.23293751917 |
|   22275 |    -0.676149931241 |
|   22611 |    -0.947390695949 |
|   23309 |     0.806994689232 |
|   23343 |     -1.28310560099 |
|   23517 |     0.174469276527 |
|   23705 |     0.152849259427 |
|   23730 |     0.749500525148 |
|   23906 |     0.231961632534 |
|   24562 |      0.32860730013 |
|   24624 |     -1.59150032223 |
|   24646 |    -0.752396419321 |
|   25070 |      1.18484684412 |
|   25205 |   -0.0977639585358 |
|   25378 |      0.46149158518 |
|   25458 |    -0.288669403148 |
|   25512 |     0.355882262266 |
|   25552 |     0.758105095658 |
|   25819 |     -2.82490811059 |
|   26043 |    -0.429363673298 |
|   26332 |     -0.35777375644 |
|   26531 |    -0.641256634068 |
|   26626 |      -1.0143474575 |
|   27945 |     0.456594642585 |
|   28295 |    0.0828703096944 |
|   28985 |    0.0678071438528 |
|   29973 |     0.170928592922 |
|   30200 |     -1.33821025518 |
|   30279 |     -2.23587286608 |
|   30345 |     -1.21540182492 |
|   30481 |    -0.734928557081 |
|   30691 |    -0.543034990238 |
|   31001 |     -1.23509000359 |
|   31440 |      1.27423967066 |
|   32184 |     0.534161064536 |
|   32374 |     -1.24603654811 |
|   32817 |    -0.432090830369 |
|   33348 |     -1.54871049789 |
|   33734 |     0.308590080776 |
|   34544 |     -1.34645335743 |
|   34752 |     -1.03685541417 |
|   34980 |     -2.99759315784 |
|   35034 |   -0.0886032625767 |
|   35149 |      1.82379536495 |
|   36047 |    -0.604985942305 |
|   36155 |    0.0948335286285 |
|   36251 |     -2.33391633419 |
|   36457 |     0.309689455166 |
|   36689 |    0.0791479593246 |
|   37210 |     -1.03571348627 |
|   37629 |    -0.086308310929 |
|   37675 |     -1.05218154939 |
|   37750 |   -0.0750813187153 |
|   37908 |   -0.0394555485117 |
|   37929 |    0.0813469843762 |
|   38378 |     0.594432940916 |
|   38814 |    -0.129301482756 |
|   39631 |     -2.10918658133 |
|   40212 |    -0.260127950557 |
|   41036 |     -1.44373108876 |
|   41060 |      1.09114246788 |
|   41684 |     -1.10507636145 |
|   41863 |     -1.00505003034 |
|   42386 |     0.360384245598 |
|   42433 |     0.627551504888 |
|   42444 |    -0.311445295023 |
|   42641 |     -2.20249681819 |
|   42942 |     0.324781467771 |
|   43198 |     -2.32333474668 |
|   43590 |   -0.0335375923182 |
|   44039 |     0.281878976941 |
|   44321 |     0.505820431347 |
|   44617 |    -0.146788998781 |
|   45027 |    -0.520819797853 |
|   45415 |     0.504639976049 |
|   45600 |     0.683162161927 |
|   45836 |     -2.43500983356 |
|   46357 |    -0.182025215243 |
|   46359 |     -0.21633233989 |
|   46915 |       1.0819561282 |
|   47417 |    -0.527185552791 |
|   48090 |    -0.430298060465 |
|   49023 |     0.260884441883 |
|   49159 |    -0.292579829484 |
|   49422 |     -1.38718392024 |
|   50026 |     0.542755529225 |
